x,y,z,freq
0,0.435277,0.152678,313.444
0,0.35292,0.642743,313.812
0,0.692942,0.836336,314.18
0,0.622245,1.27897,314.549
0,0.517559,0.684268,314.917
0,1.78414,0.0655519,315.285
0,1.45406,1.66858,315.654
0,0.511162,0.719134,316.022
0,0.996684,0.378901,316.39
0,1.03839,0.44865,316.759
0,0.362511,0.349912,317.127
0,0.391455,0.707325,317.495
0,1.29337,0.40918,317.864
0,1.45379,0.455684,318.232
0,1.53881,0.570525,318.6
0,0.843662,0.175229,318.969
0,1.52078,0.0515841,319.337
0,1.30265,0.143549,319.705
0,1.04342,0.00293034,320.074
0,1.02402,0.57618,320.442
0,1.16787,0.191903,320.81
0,0.94007,0.505162,321.179
0,0.737266,0.124285,321.547
0,1.20564,0.739943,321.915
0,0.748906,0.638621,322.284
0,1.08591,0.00508813,322.652
0,0.601394,0.596109,323.02
0,0.01858,0.299339,323.389
0,0.382184,0.131729,323.757
0,0.0141088,0.0120699,324.125
0,0.366865,0.211448,324.494
0,0.0945758,0.599486,324.862
0,0.0343711,0.0226758,325.23
0,0.217155,0.7806,325.599
0,0.160585,0.279042,325.967
0,0.517178,0.61513,326.335
0,0.181386,1.03017,326.703
0,0.0107636,0.198826,327.072
0,0.922058,1.183,327.44
0,0.249841,0.124688,327.808
0,0.0182882,0.343753,328.177
0,0.0329595,0.0265662,328.545
0,1.0459,0.176758,328.913
0,0.484973,0.0136425,329.282
0,0.760982,0.516024,329.65
0,0.437503,0.329447,330.018
0,0.391221,0.503767,330.387
0,0.0173653,0.0403639,330.755
0,0.233875,0.298813,331.123
0,0.137176,0.477603,331.492
0,0.00154913,0.377537,331.86
0,0.463993,0.578602,332.228
0,0.547325,0.443104,332.597
0,1.0275,0.107928,332.965
0,0.942695,0.230623,333.333
0,0.616524,0.296202,333.702
0,0.478749,0.103608,334.07
0,1.00564,0.0527646,334.438
0,0.849659,0.40071,334.807
0,0.962718,0.013343,335.175
0,1.52722,0.0563928,335.543
0,1.07826,0.34252,335.912
0,0.173398,0.529033,336.28
0,0.886635,0.193063,336.648
0,1.45187,0.282545,337.017
0,0.354736,0.956689,337.385
0,0.71372,0.232797,337.753
0,0.753152,0.661207,338.122
0,0.593271,0.34968,338.49
0,0.459615,0.0404723,338.858
0,2.52209,0.971979,339.227
0,0.879149,1.63268,339.595
0,1.79736,0.00398223,339.963
0,2.01711,0.368853,340.331
0,2.35212,0.332014,340.7
0,1.1705,0.713507,341.068
0,0.0241046,0.294567,341.436
0,1.23266,0.204149,341.805
0,1.08215,0.191774,342.173
0,0.0195378,0.565267,342.541
0,0.768329,0.230151,342.91
0,0.432316,0.46477,343.278
0,0.167783,0.00757002,343.646
0,0.516521,0.663295,344.015
0,1.01364,0.0993351,344.383
0,0.0925298,0.668181,344.751
0,0.00465373,0.15017,345.12
0,0.363911,0.249387,345.488
0,0.253256,0.304959,345.856
0,0.119597,0.51713,346.225
0,1.34807,1.29293,346.593
0,0.146703,0.355339,346.961
0,0.5898,1.18108,347.33
0,0.702545,0.13542,347.698
0,0.0577784,0.940536,348.066
0,0.480503,0.278204,348.435
0,0.130922,0.11037,348.803
0,0.565927,0.373658,349.171
0,0.808391,0.978901,349.54
0,0.453799,1.03791,349.908
0,0.215478,1.05708,350.276
0,0.582963,1.25133,350.645
0,0.396566,0.409257,351.013
0,0.00723312,2.39668,351.381
0,0.85401,0.928111,351.75
0,2.40399,0.151081,352.118
0,0.327867,0.798018,352.486
0,1.0335,0.466686,352.855
0,0.460232,0.706594,353.223
0,1.11299,0.176771,353.591
0,1.28457,0.142109,353.96
0,0.974564,0.364107,354.328
0,1.22679,0.353741,354.696
0,1.12468,0.0591676,355.064
0,1.05272,0.709646,355.433
0,1.55975,0.264149,355.801
0,1.13458,0.160155,356.169
0,1.1583,0.359442,356.538
0,1.69053,0.594917,356.906
0,1.10733,0.933037,357.274
0,0.826691,0.0654274,357.643
0,0.262638,0.160464,358.011
0,1.17433,1.34639,358.379
0,1.18528,0.18053,358.748
0,1.2091,0.336856,359.116
0,0.439924,0.698545,359.484
0,0.484819,0.512424,359.853
0,0.0331957,1.36136,360.221
0,0.860329,0.267177,360.589
0,1.17614,0.0267139,360.958
0,0.227023,0.986966,361.326
0,0.703915,1.34936,361.694
0,0.199405,1.5943,362.063
0,0.301288,0.805965,362.431
0,0.468321,0.303976,362.799
0,0.659984,1.09008,363.168
0,1.08395,0.0104846,363.536
0,0.202312,0.101895,363.904
0,0.363385,0.313098,364.273
0,0.214059,0.196762,364.641
0,0.680982,0.0358174,365.009
0,0.771973,0.260484,365.378
0,0.147171,0.207425,365.746
0,0.157808,0.0291935,366.114
0,0.610917,0.00595178,366.483
0,0.139789,0.70975,366.851
0,0.732283,0.357403,367.219
0,0.0445809,0.465166,367.587
0,0.496599,0.21379,367.956
0,0.290997,0.224097,368.324
0,0.733369,0.0649537,368.692
0,0.51086,0.212493,369.061
0,0.59363,0.37242,369.429
0,1.03397,0.124368,369.797
0,1.22552,0.177168,370.166
0,1.72536,0.174005,370.534
0,1.01906,0.491883,370.902
0,1.00482,0.303641,371.271
0,1.17591,0.759636,371.639
0,1.01271,0.339604,372.007
0,0.828706,0.380177,372.376
0,0.780416,0.192759,372.744
0,1.07849,0.00803112,373.112
0,2.4055,0.152681,373.481
0,0.773146,0.205909,373.849
0,0.809849,0.618805,374.217
0,1.43797,0.200261,374.586
0,1.04414,0.540418,374.954
0,1.38083,0.186171,375.322
0,0.78997,0.446478,375.691
0,0.70114,0.00552053,376.059
0,0.405173,0.67932,376.427
0,0.241269,0.0532682,376.796
0,0.458804,0.386038,377.164
0,1.23737,0.158805,377.532
0,1.05502,0.119567,377.901
0,0.542545,0.339984,378.269
0,0.166917,0.807458,378.637
0,0.634181,0.077577,379.006
0,0.480148,0.133265,379.374
0,0.174181,0.472425,379.742
0,0.21071,0.00155629,380.111
0,0.0555091,0.216817,380.479
0,0.00485434,0.389195,380.847
0,0.405108,0.220336,381.215
0,0.351094,0.169192,381.584
0,0.135811,0.294128,381.952
0,0.00262267,0.419778,382.32
0,0.0481498,0.132178,382.689
0,0.290571,0.268078,383.057
0,0.265987,0.208551,383.425
0,0.540479,0.804363,383.794
0,0.102819,0.15216,384.162
0,0.582877,0.0213655,384.53
0,0.177867,0.126138,384.899
0,0.329453,0.572766,385.267
0,0.507263,0.186213,385.635
0,0.461501,0.702977,386.004
0,0.431584,0.392876,386.372
0,0.163342,0.70594,386.74
0,0.948827,0.822158,387.109
0,0.27192,0.912884,387.477
0,0.00302587,0.315294,387.845
0,1.26061,0.181844,388.214
0,1.17825,0.103293,388.582
0,1.43618,0.367954,388.95
0,1.45529,0.0426924,389.319
0,0.217544,0.866666,389.687
0,0.307982,0.347613,390.055
0,0.698154,0.519954,390.424
0,1.5633,0.119601,390.792
0,0.738262,0.490569,391.16
0,1.06663,0.580306,391.529
0,0.681824,0.24336,391.897
0,0.354235,0.18317,392.265
0,1.31369,0.537216,392.634
0,1.52964,0.0428262,393.002
0,0.995386,0.549908,393.37
0,0.730412,0.159652,393.738
0,0.786858,0.568953,394.107
0,0.852458,0.349256,394.475
0,0.859172,0.0814598,394.843
0,0.757481,0.220212,395.212
0,0.440488,0.445303,395.58
0,0.139938,0.0330455,395.948
0,0.560898,0.3581,396.317
0,0.285818,0.641412,396.685
0,0.562015,1.02555,397.053
0,0.131616,0.596158,397.422
0,0.132871,0.421845,397.79
0,0.606567,1.58009,398.158
0,0.574085,0.252738,398.527
0,1.10539,1.26778,398.895
0,0.550827,0.556832,399.263
0,0.229963,0.812192,399.632
0,0.536012,0.768296,400
0,0.851886,0.505596,400.368
0,0.013019,0.138606,400.737
0,1.28877,0.752055,401.105
0,0.222157,0.231128,401.473
0,0.116515,0.77854,401.842
0,0.0939308,0.273073,402.21
0,0.188495,0.326547,402.578
0,0.118279,0.996431,402.947
0,0.562876,1.18053,403.315
0,0.412948,0.133642,403.683
0,0.55497,0.16708,404.052
0,1.28085,1.12266,404.42
0,0.770285,0.0508991,404.788
0,0.465244,1.54352,405.157
0,0.101919,1.3588,405.525
0,0.0472793,1.33282,405.893
0,0.35784,1.85279,406.262
0,1.84924,0.099794,406.63
0,2.64449,1.56711,406.998
0,4.4695,5.6321,407.366
0,1.18902,1.63274,407.735
0,0.317582,2.44526,408.103
0,3.99219,3.51239,408.471
0,1.8946,2.97308,408.84
0,0.357515,2.69606,409.208
0,1.69641,2.35193,409.576
0,1.82623,0.235633,409.945
0,0.614929,1.03429,410.313
0,2.47978,3.33973,410.681
0,1.51472,0.679988,411.05
0,0.503509,2.19844,411.418
0,1.11483,2.57804,411.786
0,1.20163,0.193015,412.155
0,0.898925,1.46103,412.523
0,1.33532,0.176421,412.891
0,0.685267,0.644174,413.26
0,1.17346,0.41917,413.628
0,1.29922,0.608322,413.996
0,0.00820391,1.36989,414.365
0,1.01065,0.539668,414.733
0,0.410653,0.543354,415.101
0,0.0123938,0.406557,415.47
0,0.36097,0.88474,415.838
0,0.512162,0.62336,416.206
0,1.00405,1.00263,416.575
0,0.211013,0.135369,416.943
0,0.149032,1.75862,417.311
0,0.455168,0.823202,417.68
0,0.594775,0.778577,418.048
0,1.13463,2.17022,418.416
0,0.00890681,0.458883,418.785
0,0.146243,0.698866,419.153
0,0.240813,0.613077,419.521
0,0.491623,0.629686,419.889
0,0.274172,1.10224,420.258
0,0.00956951,1.27702,420.626
0,0.130036,0.257453,420.994
0,0.243084,0.264617,421.363
0,0.152841,0.282647,421.731
0,0.540504,0.199249,422.099
0,0.106711,0.123962,422.468
0,0.347481,0.215977,422.836
0,0.777035,0.164489,423.204
0,0.289014,0.0360304,423.573
0,0.387017,0.617087,423.941
0,0.395555,0.0767172,424.309
0,0.253585,0.128675,424.678
0,2.15223,0.0951004,425.046
0,0.237061,0.5879,425.414
0,1.25405,0.07337,425.783
0,0.406512,0.741315,426.151
0,0.859596,0.226399,426.519
0,0.798412,0.580999,426.888
0,0.978595,0.257018,427.256
0,1.65361,1.12291,427.624
0,1.44249,0.208322,427.993
0,1.03217,0.4181,428.361
0,1.30887,0.466612,428.729
0,1.05936,0.326551,429.098
0,0.337511,0.438702,429.466
0,1.46359,0.368473,429.834
0,0.527332,0.759369,430.203
0,0.484533,0.0312314,430.571
0,0.361455,0.454748,430.939
0,0.460244,0.518852,431.308
0,0.988323,0.285734,431.676
0,0.616437,0.0368959,432.044
0,0.479065,1.23636,432.413
0,0.0387139,0.470325,432.781
0,0.049999,0.491016,433.149
0,0.272283,0.00237374,433.518
0,0.291428,0.541664,433.886
0,0.0794959,0.988399,434.254
0,0.381443,0.434739,434.622
0,0.271795,0.968607,434.991
0,0.199132,1.37656,435.359
0,0.0899549,0.202852,435.727
0,0.507515,0.0176728,436.096
0,0.373701,0.0234846,436.464
0,0.737715,0.100447,436.832
0,0.130665,0.531941,437.201
0,1.21834,0.584441,437.569
0,0.450071,0.345614,437.937
0,0.254531,0.321104,438.306
0,0.770685,0.73397,438.674
0,0.467152,0.44753,439.042
0,0.00645047,0.0732756,439.411
0,0.329289,0.200298,439.779
0,0.223942,0.443135,440.147
0,0.583366,0.232615,440.516
0,0.317248,0.0275916,440.884
0,0.735531,0.42608,441.252
0,0.601085,0.0181551,441.621
0,0.588556,0.0061839,441.989
0,1.33667,0.471959,442.357
0,1.19063,0.192941,442.726
0,0.528005,0.762663,443.094
0,0.637231,0.978881,443.462
0,0.116224,0.976008,443.831
0,0.821223,0.634704,444.199
0,0.473592,0.945342,444.567
0,1.58695,0.388027,444.936
0,0.462651,0.483091,445.304
0,0.998744,0.217577,445.672
0,0.825454,0.612527,446.041
0,1.49567,0.318004,446.409
0,1.28441,0.234835,446.777
0,0.736747,0.629471,447.146
0,1.21418,0.130625,447.514
0,0.537377,1.3568,447.882
0,0.166865,0.520607,448.25
0,0.537147,0.735839,448.619
0,1.21136,0.588168,448.987
0,1.00325,0.726971,449.355
0,0.330764,0.554794,449.724
0,0.808918,0.132783,450.092
0,0.420469,0.267549,450.46
0,0.54933,0.4109,450.829
0,0.270224,0.643975,451.197
0,0.496562,0.327278,451.565
0,0.68394,0.20727,451.934
0,0.263664,0.0834941,452.302
0,0.416258,0.211715,452.67
0,0.172643,0.449986,453.039
0,0.106856,0.0354147,453.407
0,0.279983,0.19512,453.775
0,0.734005,0.226666,454.144
0,0.108002,0.236392,454.512
0,0.733324,1.14547,454.88
0,0.408606,1.03516,455.249
0,0.358258,0.618378,455.617
0,0.484558,0.608629,455.985
0,0.277303,0.417117,456.354
0,0.500773,0.645537,456.722
0,0.480218,0.882895,457.09
0,0.191371,0.418328,457.459
0,0.0707209,0.563066,457.827
0,1.06673,1.12245,458.195
0,0.0496263,1.01742,458.564
0,1.04687,0.970343,458.932
0,1.44186,1.27162,459.3
0,0.127823,1.11837,459.669
0,0.362252,1.1819,460.037
0,0.176828,0.687911,460.405
0,0.684681,0.375697,460.773
0,1.70063,0.35944,461.142
0,1.14452,0.498819,461.51
0,0.606127,0.10805,461.878
0,0.805522,0.793936,462.247
0,0.462448,0.425166,462.615
0,0.305976,0.280871,462.983
0,0.737961,0.168051,463.352
0,1.46476,1.52681,463.72
0,2.28135,3.15694,464.088
0,2.57431,2.94829,464.457
0,2.60554,1.16919,464.825
0,0.12647,3.01805,465.193
0,0.304649,0.963123,465.562
0,2.56881,2.07548,465.93
0,0.18855,2.12299,466.298
0,0.432857,1.18455,466.667
0,1.22827,0.044189,467.035
0,1.67852,2.90115,467.403
0,0.180467,2.2021,467.772
0,1.19628,1.88051,468.14
0,0.14269,0.415011,468.508
0,0.805516,1.78577,468.877
0,0.422172,2.17783,469.245
0,2.03718,2.20017,469.613
0,0.218694,0.389831,469.982
0,0.77655,0.969392,470.35
0,0.00845681,0.780512,470.718
0,0.098954,0.347225,471.087
0,0.293731,0.205027,471.455
0,0.791977,0.959507,471.823
0,0.609152,0.563289,472.192
0,0.437704,0.541476,472.56
0,0.184768,0.717623,472.928
0,0.492541,1.60314,473.297
0,0.700689,0.653501,473.665
0,0.368795,0.041604,474.033
0,0.347734,1.20484,474.401
0,0.199457,0.222746,474.77
0,0.971668,1.23459,475.138
0,0.6638,1.75996,475.506
0,1.33399,0.300612,475.875
0,0.32611,0.39483,476.243
0,0.290447,0.805817,476.611
0,0.200479,0.460154,476.98
0,0.682083,0.474368,477.348
0,0.940093,0.685364,477.716
0,0.858999,1.17131,478.085
0,0.772394,0.21528,478.453
0,0.285402,1.25918,478.821
0,1.48324,0.280643,479.19
0,0.818373,0.752567,479.558
0,0.772206,0.199893,479.926
0,0.817242,0.422784,480.295
0,1.04593,0.794436,480.663
0,0.873156,0.302702,481.031
0,1.09488,0.0281415,481.4
0,1.13698,0.425684,481.768
0,1.40589,0.381848,482.136
0,0.856727,0.130477,482.505
0,0.836096,0.0368879,482.873
0,0.980672,0.0357911,483.241
0,0.375304,0.264076,483.61
0,0.311675,0.339044,483.978
0,0.125873,0.272366,484.346
0,0.23954,0.0909938,484.715
0,1.57056,0.960199,485.083
0,0.027122,0.7178,485.451
0,2.13507,0.739344,485.82
0,0.953621,0.639566,486.188
0,1.15036,0.291498,486.556
0,1.30925,0.316287,486.924
0,0.249765,0.031347,487.293
0,0.566527,0.322504,487.661
0,0.261815,0.16713,488.029
0,0.341281,0.0272156,488.398
0,0.345571,0.703116,488.766
0,0.28328,0.427575,489.134
0,0.223969,0.141015,489.503
0,0.351668,0.340218,489.871
0,0.151926,0.12061,490.239
0,0.374294,0.0665336,490.608
0,0.04391,0.452726,490.976
0,0.172799,0.165705,491.344
0,0.17259,0.111008,491.713
0,0.413235,0.850334,492.081
0,0.288073,0.582931,492.449
0,0.412593,0.294447,492.818
0,0.606537,0.666009,493.186
0,0.299106,0.216153,493.554
0,0.0488191,0.166701,493.923
0,0.296752,0.0751737,494.291
0,0.228053,0.547261,494.659
0,0.805349,0.250754,495.028
0,0.666761,0.099754,495.396
0,0.890052,0.417535,495.764
0,0.174078,0.298461,496.133
0,0.158133,0.428316,496.501
0,0.576691,0.0340139,496.869
0,1.10401,0.383632,497.238
0,0.17293,0.107192,497.606
0,2.03768,0.133635,497.974
0,0.823995,0.266673,498.343
0,1.21028,0.180553,498.711
0,0.278589,0.16546,499.079
0,1.55086,0.451652,499.448
0,0.935286,0.157218,499.816
0,1.25638,0.0456063,500.184
0,0.368811,1.36639,500.552
0,0.974679,0.0675684,500.921
0,1.13298,0.0874929,501.289
0,0.689518,0.111637,501.657
0,0.845292,0.268736,502.026
0,1.18364,0.589152,502.394
0,0.610691,0.273117,502.762
0,0.825451,0.727863,503.131
0,0.253937,0.531841,503.499
0,0.335081,0.348181,503.867
0,0.547512,0.0348784,504.236
0,0.975012,0.2965,504.604
0,0.189142,0.522729,504.972
0,0.18737,0.383044,505.341
0,0.170717,0.145813,505.709
0,0.378634,0.290613,506.077
0,0.434928,0.0251177,506.446
0,0.580866,0.138696,506.814
0,0.366869,0.00929031,507.182
0,0.553599,0.0812357,507.551
0,0.132009,0.0562797,507.919
0,0.377327,0.00953813,508.287
0,0.248043,0.0468313,508.656
0,0.650221,0.111436,509.024
0,0.590531,0.356474,509.392
0,1.13012,0.369312,509.761
0,0.389023,0.00528234,510.129
0,0.0509175,0.19518,510.497
0,0.231406,0.669675,510.866
0,0.324364,0.1847,511.234
0,0.881519,0.182432,511.602
0,0.0318132,0.484742,511.971
0,0.267287,0.13046,512.339
0,0.416437,0.713524,512.707
0,0.261886,0.731484,513.076
0,0.681799,0.670349,513.444
0,0.705257,0.0304418,513.812
0,0.712279,0.361799,514.18
0,1.40901,0.0857784,514.549
0,0.746576,0.213105,514.917
0,0.263446,1.07307,515.285
0,1.10087,0.626351,515.654
0,1.00198,0.157126,516.022
0,1.14792,0.376517,516.39
0,0.66789,0.50827,516.759
0,0.710779,0.638593,517.127
0,1.16066,0.765844,517.495
0,0.957514,0.000719049,517.864
0,1.10592,0.0883756,518.232
0,0.608049,0.633906,518.6
0,0.876272,0.951691,518.969
0,1.09564,0.779412,519.337
0,0.763146,0.724034,519.705
0,0.249486,0.289806,520.074
0,0.717501,0.476592,520.442
0,0.569304,0.556495,520.81
0,0.606388,0.277632,521.179
0,0.715854,0.17515,521.547
0,0.0573666,0.418119,521.915
0,0.337135,0.0623448,522.284
0,0.312752,0.258759,522.652
0,0.824485,0.674751,523.02
0,0.165962,0.213813,523.389
0,0.826946,0.326208,523.757
0,0.499704,0.393303,524.125
0,0.0494683,0.151937,524.494
0,0.0379188,0.77245,524.862
0,0.19229,0.270616,525.23
0,0.276176,0.199362,525.599
0,0.152121,0.527622,525.967
0,0.0413506,0.111608,526.335
0,0.542394,0.238329,526.703
0,0.64065,0.245062,527.072
0,0.134281,0.219667,527.44
0,0.182878,0.0280183,527.808
0,0.0723243,0.289381,528.177
0,0.438103,0.152381,528.545
0,0.000930016,0.673509,528.913
0,0.698297,0.219822,529.282
0,0.444726,0.344354,529.65
0,0.180092,0.471074,530.018
0,0.0286853,0.294671,530.387
0,0.27755,0.152398,530.755
0,0.523374,0.638653,531.123
0,0.663699,0.112758,531.492
0,0.369015,0.0258011,531.86
0,0.921398,0.301773,532.228
0,0.434554,0.90095,532.597
0,1.14154,0.513772,532.965
0,0.309971,0.623089,533.333
0,0.564849,0.0543747,533.702
0,1.75376,0.230222,534.07
0,1.36482,0.0341416,534.438
0,0.557634,0.171314,534.807
0,1.19448,0.330374,535.175
0,0.0296722,0.726371,535.543
0,0.956365,0.00667783,535.912
0,0.341638,0.0298861,536.28
0,1.07832,0.104357,536.648
0,0.920396,0.202398,537.017
0,0.680759,0.340114,537.385
0,0.753815,0.267196,537.753
0,0.287751,0.522199,538.122
0,0.524629,0.52357,538.49
0,0.692591,0.366868,538.858
0,0.309304,0.0855236,539.227
0,0.330032,0.382401,539.595
0,1.0363,0.24225,539.963
0,0.257621,0.0655809,540.331
0,0.409886,0.0485518,540.7
0,0.254404,0.127349,541.068
0,0.428962,0.177467,541.436
0,0.0959812,0.767163,541.805
0,1.0112,0.0328856,542.173
0,0.700491,0.787641,542.541
0,0.089768,0.00619836,542.91
0,0.219031,0.368034,543.278
0,0.343022,0.0844958,543.646
0,0.151536,0.0229072,544.015
0,0.693261,0.383977,544.383
0,0.649108,0.179957,544.751
0,0.558732,0.556619,545.12
0,0.415035,0.224813,545.488
0,0.748563,0.55087,545.856
0,0.476542,0.376218,546.225
0,0.647652,0.440724,546.593
0,1.0492,0.0642417,546.961
0,0.15104,0.126859,547.33
0,0.346969,0.68399,547.698
0,0.0821847,1.11527,548.066
0,0.542955,0.505423,548.435
0,0.00357261,0.349327,548.803
0,0.197836,0.370346,549.171
0,1.28547,0.261093,549.54
0,0.4215,0.684436,549.908
0,0.773624,0.493491,550.276
0,1.03832,0.162912,550.645
0,0.263822,0.475859,551.013
0,1.11796,0.0489713,551.381
0,0.392465,0.523378,551.75
0,1.95388,0.383513,552.118
0,0.288998,0.423021,552.486
0,0.0709387,0.819515,552.854
0,0.992387,0.43515,553.223
0,1.39677,0.0264858,553.591
0,1.24015,0.13952,553.959
0,2.51476,0.435424,554.328
0,1.3519,0.120123,554.696
0,1.10495,0.321646,555.064
0,0.770493,0.530849,555.433
0,0.0535709,0.11335,555.801
0,0.19933,1.22258,556.169
0,0.659992,0.802688,556.538
0,0.0321757,0.0739027,556.906
0,0.453623,0.309011,557.274
0,0.914988,0.223553,557.643
0,1.51982,1.12978,558.011
0,0.182313,1.01723,558.379
0,1.10785,0.29281,558.748
0,1.58158,0.626432,559.116
0,0.0115869,0.120226,559.484
0,0.295683,0.554955,559.853
0,0.447774,0.380041,560.221
0,0.377396,0.31778,560.589
0,0.311782,0.0482504,560.958
0,0.379669,0.216287,561.326
0,0.252179,0.00478196,561.694
0,0.275028,0.478948,562.063
0,0.427427,0.204689,562.431
0,0.58555,0.161397,562.799
0,0.670998,0.0999469,563.168
0,0.0343342,0.811802,563.536
0,0.543873,0.07981,563.904
0,0.0387825,0.128455,564.273
0,0.0608116,0.228517,564.641
0,0.262537,0.34606,565.009
0,1.12876,0.423267,565.378
0,0.0943843,0.375763,565.746
0,1.20461,0.128437,566.114
0,0.195156,0.310278,566.482
0,0.780152,0.466056,566.851
0,0.45814,0.493395,567.219
0,0.852683,0.338912,567.587
0,0.178647,0.103249,567.956
0,0.985624,0.13139,568.324
0,0.874233,0.0784904,568.692
0,0.319671,0.198679,569.061
0,1.12267,0.774921,569.429
0,0.869355,0.31737,569.797
0,1.06687,0.441262,570.166
0,0.89514,0.0340748,570.534
0,2.26093,0.0664553,570.902
0,0.308439,0.010382,571.271
0,0.713772,0.198573,571.639
0,0.168888,0.656362,572.007
0,0.773464,0.106134,572.376
0,1.02164,0.33845,572.744
0,0.216225,0.393887,573.112
0,0.391442,0.0155003,573.481
0,0.334161,0.310283,573.849
0,1.26979,0.506136,574.217
0,1.12297,0.218305,574.586
0,0.224132,0.264436,574.954
0,0.857419,0.133367,575.322
0,1.58313,0.964222,575.691
0,0.97354,0.355168,576.059
0,0.35345,0.727543,576.427
0,0.858457,0.64732,576.796
0,0.827195,0.0557698,577.164
0,0.510205,0.550101,577.532
0,0.250115,0.150198,577.901
0,0.431515,0.437251,578.269
0,0.34992,0.534323,578.637
0,0.468549,0.980983,579.006
0,0.164364,0.17871,579.374
0,0.349878,0.31863,579.742
0,0.0670549,1.07381,580.111
0,0.0276293,0.675395,580.479
0,0.560214,0.527246,580.847
0,0.0438825,0.925855,581.215
0,0.337356,0.614094,581.584
0,0.390754,0.181885,581.952
0,0.820351,0.260984,582.32
0,1.06665,1.04673,582.689
0,0.242087,0.0643964,583.057
0,0.119227,0.827598,583.425
0,0.195266,0.905729,583.794
0,0.504698,0.0170706,584.162
0,1.25751,1.04459,584.53
0,0.559798,0.761932,584.899
0,0.311087,0.355004,585.267
0,0.723145,0.916405,585.635
0,0.163886,1.34892,586.004
0,1.2327,0.333037,586.372
0,1.28763,0.28915,586.74
0,1.20023,1.40022,587.109
0,0.643561,1.22325,587.477
0,1.69026,1.27334,587.845
0,1.34054,1.32463,588.214
0,0.931594,1.31913,588.582
0,0.502204,0.420651,588.95
0,0.179934,0.178319,589.319
0,0.71074,1.38509,589.687
0,1.44007,1.20628,590.055
0,1.22174,0.3,590.424
0,0.759175,0.521501,590.792
0,0.272729,0.130014,591.16
0,0.800853,0.168667,591.529
0,0.59586,0.0734593,591.897
0,0.783799,0.254328,592.265
0,0.903106,0.0751423,592.634
0,0.364263,0.103146,593.002
0,0.520234,0.887075,593.37
0,0.761116,0.957477,593.739
0,0.977772,0.00843663,594.107
0,0.477441,0.0196956,594.475
0,0.779138,0.665518,594.843
0,1.35286,0.478108,595.212
0,0.235616,0.282388,595.58
0,0.527324,0.636239,595.948
0,0.353697,1.01706,596.317
0,0.332506,0.287478,596.685
0,0.172642,0.194782,597.053
0,0.115848,1.33343,597.422
0,0.772692,0.67147,597.79
0,0.205334,0.278993,598.158
0,0.363043,0.61236,598.527
0,0.256872,0.5218,598.895
0,0.413459,0.065907,599.263
0,0.0150394,0.675259,599.632
0,0.176909,0.62591,600
0,0.513866,0.0265937,600.368
0,0.0215069,0.147928,600.737
0,0.578873,0.153972,601.105
0,0.8094,0.136821,601.473
0,0.85183,0.335299,601.842
0,0.618974,0.877559,602.21
0,0.23418,0.482023,602.578
0,0.559965,0.684716,602.947
0,0.138184,0.193138,603.315
0,0.487652,0.111528,603.683
0,0.800781,0.431657,604.052
0,0.254695,0.21409,604.42
0,0.821524,0.335745,604.788
0,0.121627,0.294948,605.157
0,1.18997,0.191534,605.525
0,2.3282,0.532556,605.893
0,1.4274,1.06138,606.262
0,0.279518,0.273698,606.63
0,1.21502,0.438029,606.998
0,1.21542,0.0835168,607.367
0,0.263244,0.107423,607.735
0,0.80922,0.106501,608.103
0,0.790884,0.359413,608.471
0,0.530602,0.0248843,608.84
0,0.472515,0.358086,609.208
0,1.62296,0.102327,609.576
0,0.311639,0.275193,609.945
0,1.47442,0.22433,610.313
0,0.975267,0.0547212,610.681
0,0.984276,0.0686645,611.05
0,1.21981,0.265225,611.418
0,0.466575,0.260449,611.786
0,1.4247,0.405453,612.155
0,0.681447,0.0481246,612.523
0,1.28774,0.476863,612.891
0,1.19068,0.122452,613.26
0,0.162672,0.386824,613.628
0,0.704271,0.318376,613.996
0,0.796766,0.851912,614.365
0,0.451031,0.637872,614.733
0,0.609741,0.13918,615.101
0,0.207361,0.571612,615.47
0,0.659862,0.268816,615.838
0,0.988258,0.447998,616.206
0,0.359736,0.310013,616.575
0,0.340523,0.224542,616.943
0,0.203186,0.119354,617.311
0,0.617763,0.584259,617.68
0,0.792743,0.25102,618.048
0,0.963424,0.535787,618.416
0,0.0214333,0.723348,618.785
0,0.597078,0.51641,619.153
0,1.06968,0.167523,619.521
0,1.92716,0.298535,619.89
0,0.946927,0.0994174,620.258
0,0.169915,0.294439,620.626
0,0.60254,0.00461292,620.995
0,0.0856571,0.135168,621.363
0,1.40025,0.358171,621.731
0,1.13709,0.449382,622.099
0,0.441293,0.268825,622.468
0,1.72589,0.37785,622.836
0,1.71639,0.028435,623.204
0,0.0508291,0.670601,623.573
0,0.349691,0.00833101,623.941
0,0.694537,0.513754,624.309
0,1.31162,0.585037,624.678
0,1.90218,0.326786,625.046
0,1.23012,0.0698035,625.414
0,0.795547,0.164112,625.783
0,1.39139,0.00450602,626.151
0,1.05309,0.157714,626.519
0,0.881091,0.0627284,626.888
0,0.809269,0.572226,627.256
0,0.60963,0.173895,627.624
0,0.493218,0.271021,627.993
0,1.02392,0.46616,628.361
0,0.671651,0.268653,628.729
0,0.157202,0.0733158,629.098
0,0.219396,0.446823,629.466
0,0.357564,0.13431,629.834
0,0.223284,0.588576,630.203
0,0.384211,0.12343,630.571
0,1.51116,0.393296,630.939
